tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,813.0,6028.0,6035.2710220548415,6035.2710220548415,Sizey,7.271022054841524,False,443,0,0
burrows-wheeler-aligner,813.0,6022.0,6035.330500934693,6035.330500934693,Sizey,13.330500934693191,False,444,0,0
burrows-wheeler-aligner,406.0,5973.0,6009.7807206644775,6009.7807206644775,Sizey,36.780720664477485,False,264,0,0
burrows-wheeler-aligner,406.0,5976.0,6009.393861931386,6009.393861931386,Sizey,33.3938619313858,False,265,0,0
fastq-cleaner,813.0,1167.0,1168.4665430308542,1168.4665430308542,Sizey,1.4665430308541545,False,212,0,0
fastq-cleaner,6640.0,1168.0,1173.6454441245755,1173.6454441245755,Sizey,5.645444124575533,False,1541,0,0
fastq-cleaner,5614.0,1172.0,1172.8337447386325,1172.8337447386325,Sizey,0.8337447386325039,False,1315,0,0
fastq-cleaner,5103.0,1173.0,1172.1496704532763,2344.2993409065525,Sizey,1171.2993409065525,False,1196,319,1
fastq-cleaner,4591.0,1172.0,1172.701906077406,1172.701906077406,Sizey,0.7019060774059653,False,1073,0,0
fastq-cleaner,3566.0,1167.0,1171.8066330611864,1171.8066330611864,Sizey,4.806633061186403,False,847,0,0
fastq-cleaner,3056.0,1167.0,1171.7673733376232,1171.7673733376232,Sizey,4.767373337623212,False,727,0,0
fastq-cleaner,2546.0,1170.0,1171.5421799550452,1171.5421799550452,Sizey,1.5421799550451851,False,609,0,0
fastq-cleaner,1730.0,1163.0,1170.4929599825298,1170.4929599825298,Sizey,7.492959982529783,False,426,0,0
fastq-cleaner,1475.0,1165.0,1168.4469047826135,1168.4469047826135,Sizey,3.446904782613501,False,365,0,0
fastq-cleaner,813.0,1166.0,1168.4513721986602,1168.4513721986602,Sizey,2.4513721986602377,False,214,0,0
fastq-cleaner,610.0,1167.0,1168.4905599771316,1168.4905599771316,Sizey,1.4905599771316247,False,164,0,0
fastq-cleaner,406.0,1164.0,1168.0544404257794,1168.0544404257794,Sizey,4.054440425779376,False,119,0,0
